,Unnamed: 0,username,description,location,following,followers,totaltweets,retweetcount,text
429,429,A9C_GUY,,Everywhere,3178,2673,13242,3,"The PDP is in the 2023 Presidential election to fight Peter Obi.

PDP followers don't know this but Atiku is an APC mole in PDP.

An APC win is a win for Atiku.

Atiku &amp; Tinubu are the same https://t.co/xCp44U0SjM"
430,430,SusanneJohn19,I love to vote for Peter Obi as president..weda he good or not..,,183,14,110,3,"The PDP is in the 2023 Presidential election to fight Peter Obi.

PDP followers don't know this but Atiku is an APC mole in PDP.

An APC win is a win for Atiku.

Atiku &amp; Tinubu are the same https://t.co/xCp44U0SjM"
431,431,peterObiBot001,"All we want is a country on the path of growth and development, where the Judiciary are independent and her political leaders are accountable to the citizens.","Lagos, Nigeria",23,1216,47181,3,"The PDP is in the 2023 Presidential election to fight Peter Obi.

PDP followers don't know this but Atiku is an APC mole in PDP.

An APC win is a win for Atiku.

Atiku &amp; Tinubu are the same https://t.co/xCp44U0SjM"
432,432,TolaAdeola,"Gentle. Soft Baby. 
If I see your tweet, I will drop a comment","Ilorin, Nigeria",9875,12537,23955,3,"The PDP is in the 2023 Presidential election to fight Peter Obi.

PDP followers don't know this but Atiku is an APC mole in PDP.

An APC win is a win for Atiku.

Atiku &amp; Tinubu are the same https://t.co/xCp44U0SjM"
433,433,GoldenEnudi,follow https://t.co/TEMdWno6iR to get daily Nigeria News (updates),Nigeria,417,351,16697,0,2023 Election: PDP Slams APC Over Accusing Atiku Of Playing Ethnic And Tribal Politics https://t.co/YuECG0auLT
434,434,abati1990,"Journalist, Writer, Official Presidential Spokesperson, Nigeria, 2011-2015, Senior Research Associate, National Open University of Nigeria, TV Anchor, Arise TV",Nigeria ,1399,863006,148733,2,"[#ICYMI] 2023: PDP can’t win presidential election without me, four other governors – Wike

#Tinubu #Wike #Emilokan #Cameroon #Atiku #Bisola #Obidatti2023 #AnsuFati #Ronaldo #Liverpool #Kounde #Mendy #Lewandowski
https://t.co/Fb6zy333Dw"
435,435,silastafi,"I’m from the Mambilla Plateau, WARWAR Village Area of WARWAR WARD, SARDAUNA LGA, TARABA STATE, NORTHEAST, NIGERIA. A Progressive Young Man, MAN. UTD. Fan GGMU.","Federal Capital Territory, Nig",4971,2487,92952,20,"For this 2023 presidential election, I stand firmly with @Atiku Abubakar and @PDP because they have all it takes to fix this country for good... If my decision hurts you, kindly detach yourself..."
436,436,POnukwu,"Am an easy going lad, down to earth & very ambitious. I have an (MA),   Masters degree  in Criminal justice,  Liverpool Hope Uni.
Bsc.sociology
Bsc.pol sci","Liverpool, United kingdom",1857,724,16985,20,"For this 2023 presidential election, I stand firmly with @Atiku Abubakar and @PDP because they have all it takes to fix this country for good... If my decision hurts you, kindly detach yourself..."
437,437,WazobiaFMPH,Chook Mouth! 084 460 941,"Rumuosi, Port Harcourt",142,40850,32944,0,"#NewsHeadlines: Some pipo don dey use tok attack Peoples Democratic Party (PDP) presido candidate wey be Alhaji Atiku Abubakar, sake of say, im tell Northerners to vote for am for 2023 election because im from North and no be Igbo or Yoruba."
438,438,baakdgreat,"#peaceadvocate #saynotorape #Againstdomesticviolence #AgainstImpunity . Down Syndrome , Autism and Cerebral palsy Children are special,love them unconditionally",,2541,3017,13182,5,"As the 2023 presidential election draws nearer, the Association of Northern Traders (ANT) has expressed support for the Peoples Democratic Party (PDP) presidential flag bearer, Atiku Abubakar and his running mate, Ifeanyi Okowa

•••

This is Structure!
These are the VOTES! https://t.co/OIJuSTylQJ"
439,439,empoweryouth5,Organized Centre for Youth Empowerment and Community Development (OCYECD) promotes grassroots development and advocates for a peaceful & sustainable environment,"Jos, Nigeria",5003,2754,53020,0,"@MoghaluKingsley @atiku How Atiku @atiku intends to win the 2023 Presidential election without the Yoruba votes, Igbo votes, the youths votes and votes from Southern Nigeria is the magic I wait to see. Atiku is a divisive individual but he claims to be a ""unifier"" yet he can't even unite PDP. 😏🙄🚶🚶🚶"
440,440,gracetiti2,"I AM Gracetiti Fredson
I AM Unapologetically Convinced about Atiku. I know he is the best option. I AM confident he will deliver
I AM God in Action Everywhere",Port Harcourt ,244,510,4435,20,"For this 2023 presidential election, I stand firmly with @Atiku Abubakar and @PDP because they have all it takes to fix this country for good... If my decision hurts you, kindly detach yourself..."
441,441,official___Ab,#Atikukawai | #HalaMadrid #KadunaUrbanRenewal,,673,2959,254572,3,PDP: Stakes in 2023 election are high – Atiku https://t.co/YQ7Z42daVS
442,442,Deen_______Yaro,"P.D.E📝 (In View)

https://t.co/9077yHRHPF🎓

#EducationOfficerII

#LeftHanded✒

#Atikulated💪

#PDP☔",Farakwai,1604,4015,368733,20,"For this 2023 presidential election, I stand firmly with @Atiku Abubakar and @PDP because they have all it takes to fix this country for good... If my decision hurts you, kindly detach yourself..."
443,443,SaintOnTheBeatz,"SaintOnTheBeatz
Am a Music Producer, Audio Engineer, guitarist and a composer.
Contact me: 
saintakpojotor@gmail.com 
08032934026","Lagos, Nigeria",136,131,832,0,"@royaltyuso 😂😂😂
Guy mark today... PDP(Atiku) is taking 3rd position in 2023 presidential election. 🤣"
444,444,June29061309,"Am a pool of unending streams of blessings, favour......Am made for life",,377,102,2716,3,PDP: Stakes in 2023 election are high – Atiku https://t.co/YQ7Z42daVS
445,445,_Muhdkhaleed_,#Atikukawai,Kaduna,495,872,25157,16,"The PDP Presidential candidate equally met the  Atiku Support Group Collegiate Management Council and members of the Nortwest Business Council which according to their leader Bappayo, promised to ensure the victory of Atiku in the  2023 presidential election,…"
446,446,YayariYahaya,,,1273,241,2955,16,"The PDP Presidential candidate equally met the  Atiku Support Group Collegiate Management Council and members of the Nortwest Business Council which according to their leader Bappayo, promised to ensure the victory of Atiku in the  2023 presidential election,…"
447,447,AothmanL,"If You Tell The Truth, It Becomes a Part Of Your Past, If You Lie, It Becomes a Part Of Your Future. #Red Devil’s Die Heart ❤️❤️","Gusau, Nigeria Lome",339,470,189645,3,PDP: Stakes in 2023 election are high – Atiku https://t.co/YQ7Z42daVS
448,448,DailyPostNGR,"Get the latest Nigerian News and Features at Daily Post Newspaper - National, Politics, Entertainment, Celebrities, Metro, Sports & Opinions.",Nigeria,15,2075876,585916,3,PDP: Stakes in 2023 election are high – Atiku https://t.co/YQ7Z42daVS
449,449,VincentOmoko,gentle and easy going cum a politician and activist,"Asaba, Nigeria",4328,2374,11370,16,"The PDP Presidential candidate equally met the  Atiku Support Group Collegiate Management Council and members of the Nortwest Business Council which according to their leader Bappayo, promised to ensure the victory of Atiku in the  2023 presidential election,…"
450,450,vote_Atiku2023,"Vote Atiku Abubakar for One Nigeria. Vote Atiku for better governance and sustainable Economy.
#VoteAtiku #VotePDP #OneNigeria #AtikuOkowa2023 @SylvesterEnearu","Abuja, Nigeria",49,743,15446,5,"As the 2023 presidential election draws nearer, the Association of Northern Traders (ANT) has expressed support for the Peoples Democratic Party (PDP) presidential flag bearer, Atiku Abubakar and his running mate, Ifeanyi Okowa

•••

This is Structure!
These are the VOTES! https://t.co/OIJuSTylQJ"
451,451,Gagarute,No one can shave your hair behind you,,550,351,39467,16,"The PDP Presidential candidate equally met the  Atiku Support Group Collegiate Management Council and members of the Nortwest Business Council which according to their leader Bappayo, promised to ensure the victory of Atiku in the  2023 presidential election,…"
452,452,Nigerianey,Unbiased news/information in and around Nigeria since 2011 | https://t.co/0oK0p7MOxe,Lagos Nigeria,486,8683,130788,0,"‘Our chapter is divided’ — PDP chieftain asks Atiku to suspend campaign in Edo
-----
Omobumhe Umoru, a chieftain of the Peoples Democratic Party (PDP), has asked the party to suspend its campaign in Edo for the 2023 presidential election.
READ HERE- https://t.co/h2IZ47JgHi"
453,453,Gassol0001,"Zonal VP National Paw Paw growers, Processors and Marketers Association of Nigeria Northeast. National Sec. Atiku Solution Support Group!","Jalingo, Nigeria",96,109,805,16,"The PDP Presidential candidate equally met the  Atiku Support Group Collegiate Management Council and members of the Nortwest Business Council which according to their leader Bappayo, promised to ensure the victory of Atiku in the  2023 presidential election,…"
454,454,Babaibadansahed,Civil engineer | Site Engineer | Highway|  project manager,"Ilorin, Nigeria",2605,1289,2060,0,"The PDP Presidential candidate equally met the  Atiku Support Group Collegiate Management Council and members of the Nortwest Business Community which according to their leader Dr. Ali Adamu Bappayo, promised to ensure the victory of Atiku in the  2023 presidential election,"
455,455,realityH8,Always success Insha Allah,"Kano, Nigeria",518,345,21506,16,"The PDP Presidential candidate equally met the  Atiku Support Group Collegiate Management Council and members of the Nortwest Business Council which according to their leader Bappayo, promised to ensure the victory of Atiku in the  2023 presidential election,…"
456,456,Adamujadas,I'm simple but difficult to understand,,2645,2961,6678,16,"The PDP Presidential candidate equally met the  Atiku Support Group Collegiate Management Council and members of the Nortwest Business Council which according to their leader Bappayo, promised to ensure the victory of Atiku in the  2023 presidential election,…"
457,457,tj_zannah,"ALLAH FIRST🙏 Don’t be Sad, Enjoy Your Life. Proudly Muslim🥰, Real-Madrid, A Librarian, 📚 RIJF Momma😭💔@atikukawai_MG @atiku",Nigeria,1471,1401,114722,16,"The PDP Presidential candidate equally met the  Atiku Support Group Collegiate Management Council and members of the Nortwest Business Council which according to their leader Bappayo, promised to ensure the victory of Atiku in the  2023 presidential election,…"
458,458,BAXANFARE,personal Assistant on Digital and New Media to #Atiku president candidate and Atiku’s supporters coordinator North central #Atikukawai 2023.,Some way in Nigeria ,4337,1436,1182,0,"The PDP Presidential candidate equally met the  Atiku Support Group Collegiate Management Council and members of the Nortwest Business Council which according to their leader Bappayo, promised to ensure the victory of Atiku in the  2023 presidential election,…"
459,459,Nigerianey,Unbiased news/information in and around Nigeria since 2011 | https://t.co/0oK0p7MOxe,Lagos Nigeria,486,8683,130788,0,"‘Our chapter is divided’ — PDP chieftain asks Atiku to suspend campaign in Edo
---
Omobumhe Umoru, a chieftain of the Peoples Democratic Party (PDP), has asked the party to suspend its campaign in Edo for the 2023 presidential election.
READ HERE- https://t.co/h2IZ480jJi"
460,460,alabruce_j,"Theatre Practitioner, Student of Politics, Visionary & Strong Believer in the Political Ideals & Policies of Atiku Abubakar.",Port harcourt,1319,1314,39903,16,"The PDP Presidential candidate equally met the  Atiku Support Group Collegiate Management Council and members of the Nortwest Business Council which according to their leader Bappayo, promised to ensure the victory of Atiku in the  2023 presidential election,…"
461,461,SanusiIsiya,Birnin Magaji Zamfara,Birnin Magaji Zamfara,1275,294,700,16,"The PDP Presidential candidate equally met the  Atiku Support Group Collegiate Management Council and members of the Nortwest Business Council which according to their leader Bappayo, promised to ensure the victory of Atiku in the  2023 presidential election,…"
462,462,AfemaiReporters,"Update about the latest news in Edo, Nigeria and world at large",Edo,1820,1167,12543,0,PDP: Stakes In 2023 Election Are High – Atiku https://t.co/vwTg0Kul6C
463,463,Rasheethe,"Special Assistant on Media - Broadcast to H.E @atiku Abubakar Vice President of Nigeria, 1999-2007 and 2023 Presidential Candidate of the PDP.",Nigeria,5417,24075,43058,16,"The PDP Presidential candidate equally met the  Atiku Support Group Collegiate Management Council and members of the Nortwest Business Council which according to their leader Bappayo, promised to ensure the victory of Atiku in the  2023 presidential election,…"
464,464,flezzy1234,Advocate of Peace #NationBuilding,Ibadan,1354,106,5831,4,PDP: Stakes in 2023 election are high - Atiku https://t.co/W7vPhdDp8R
465,465,OFFICIALKAY00,MAY GOD WATCH MY SOUL.                                     وَيَسِّرۡ لِىۡۤ اَمۡرِىْ🤲❤️🙏,,564,277,16666,4,PDP: Stakes in 2023 election are high - Atiku https://t.co/W7vPhdDp8R
