,Unnamed: 0,username,description,location,following,followers,totaltweets,retweetcount,text
816,816,lamide718,Child of Grace|Economist|Business|Financial Analyst|Politics| Policy and Governance. K1 d ultimate any day,In your mind,321,156,5000,110,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election  https://t.co/i0HdycCwKY
817,817,adamsvives,"A fighter for justice, am loving, fun, caring and am straight talker #chelsea fan","Jos, Nigeria",4998,3260,30491,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
818,818,Kendo81326098,,,5002,1712,69799,0,@channelstv We expect Tinubu and APC to blame the climate change for not fulfilling their 2023 election promises. All these their promises and manifesto are empty promises and useless.
819,819,abdulkareemsai3,Alhamdulillah 🙏,"Bauchi, Nigeria",2927,1416,34385,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
820,820,4adeolus,Desire to see a well run Nigeria for today and tomorrow,"Lagos, Nigeria",186,12,1037,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
821,821,JOSHJOE045,"Historian/International Relation (B.A).
Real estate consultant. Educator.
Advocate for competency, good governance and climate change /H.S.E/. JAGABANIST. MUFC.","Lagos, Nigeria",521,518,7123,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
822,822,Olorunsaanumi_,Ex-Students union leader |OAP| Trained Journalist |Budding game changer |Farmer|Chelsea fan|,Nigeria,4704,1870,5946,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
823,823,Nurudeen19,Dynamic  building materials enterprise,Ilorin kwara state Nigeria,1353,38,100,110,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election  https://t.co/i0HdycCwKY
824,824,eridammy,"🇳🇬 🇬🇧 
You can be a committed  Christian and also be involved in politics. 
Passionate about Progressive politics in Africa.",,1609,1209,7307,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
825,825,huzaynBolt,Muslim | CTO @thribyte| Plumbing with @ https://t.co/FPp4aamrER | Polyglot Developer | Convener for good governance | Married to @mhzshaddy,"England, United Kingdom",616,205,3137,110,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election  https://t.co/i0HdycCwKY
826,826,Shyne8280,,,261,122,4907,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
827,827,victorumesi,The Padre of Old San Antone.🌹💣🎲🎓 @ChelseaFC ⚽,,9705,10100,41114,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
828,828,teleradia,"AS YOU THINK, SO YOU ARE. Medical Doctor|| Public Health Physician||Radiology Enthusiast|| Literature lover||Global citizen||Watcher 👁 👁","Abuja, Nigeria",876,760,6875,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
829,829,Abdul_Edati,Sell Me Criticism But I Will Not Buy Hatred.,NIGERIA,4677,503,11755,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
830,830,segzylex,#cardealer#responsiblehubby#caringfather#goodvibesonly#nohating,🇳🇬🌍💚,1106,227,1934,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
831,831,OladapoTimileh6,Disruptive Mindset,,76,7,131,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
832,832,Ushasaai14,"Very passionate about Nigeria and serve God with all integrity and honesty..love football (Arsenal), APC registered and card bearing member (politics). change","Accra, Ghana",725,889,16244,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
833,833,Is_Livingstone,"📎Intending Product Manager,
📎Youth Leadership with @AIESECinNigeria,
📎Lover of Peace, Justice and Freedom,
📎Media Technician,
📎Volunteer,
📎Curator.",Nigeria,1437,897,19078,7,"The Festus Keyamo Interview:

When jungle matures the big lion – Tinubu, will begin to roar and prowl 

What about when Men of God block their ears to the message of the APC?
It’s about the 2023 presidential election.
@fkeyamo @stateaffairsng 

https://t.co/eJoBzygiic"
834,834,olamodesty,,,106,71,1139,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
835,835,Journalist_Mind,"CEO #TPNPRESS, Freelance Political Blogger, Very Active On Facebook, 📌Over #100K Followers On Facebook  (Follow @ Willy Ibimina Jim-george).  #Buharist #Batist","Rivers, Nigeria",18512,21490,60312,110,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election  https://t.co/i0HdycCwKY
836,836,iamasoremaseka,Life is what you make it.,"Lagos, Nigeria",4983,910,90669,110,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election  https://t.co/i0HdycCwKY
837,837,AdepojuAbdAfeez,A gentleman,,1154,463,3392,110,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election  https://t.co/i0HdycCwKY
838,838,awal_hakeem,"💫HOUSE DECOR 💫CCTV, PABX AND SATELLITE INSTALLATIONS 💫SHIPPING AND CLEARING AGENCY 💫SHORTLETS APARTMENT LAGOS 🇳🇬 09022937444","Lagos, Nigeria",4575,1817,23205,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
839,839,Lakunle_salisu,❤,,469,188,2038,7,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/Vx7UVwJkXw
840,840,atd3001,"Economist, social commentator,  teacher, business development consultant, banker, writer, researcher, husband, father.",Nigeria,862,659,7832,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
841,841,AkinwaleSaeed,clearing and forwarding agent at tincan apapa Lagos /An Arsenal fan,Nigeria,1462,103,4016,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
842,842,hibee__tech,Engineer 👷‍♂️ Arike Zawj. Abu Mustakeem. MUFC 🔴 Kwara 🩸. Islam is Peace,Lagos Nigeria 🇳🇬 ,865,1274,13951,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
843,843,Nasticnas,Respect is earned not given.,Right ahead of you,584,617,20005,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
844,844,clemzo200,,,942,171,1566,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
845,845,Imole2708,,,124,75,2275,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
846,846,iamstructchy,"Medical Doctor, Consultant Family Physician, an acolyte of The JAGABAN, Manchester United Fan, Father, Husband of Modupe",,106,148,4579,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
847,847,Asiwaju__,One 🇳🇬 || DUKE of IBEJU LEKKI|| BATified|| DR. TOLA KASALI|| Pro Land SURVEYOR|| BUSINESS & MEDIA CONSULT|| GALATICOS|| COYG|| F1|| 02-04-2020 💔😥RIJF DAD,"Lagos, Abuja, Kogi",4923,3201,113364,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
848,848,Married3achelor,@ManUtd,Lagos,2022,1564,10733,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
849,849,ebonyi_son,"We need leaders that are not in love with money
but in love with justices not in love with publicity 
but in love with humanity in Nigeria here.",Lagos,3775,1713,2825,0,"I am sorry Buhari government who doesn't obey the rule of laws doesn't have such integrity to host free and fair election in Nigeria, they have programed APC to win that 2023 election even if people don't vote Tinubu, the INEC chairman is Tinubu and Buhari Boy. https://t.co/LN7Ybm3OZm"
850,850,rolling247,,,2067,980,37680,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
851,851,saniomo975gmai1,,,102,2,908,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
852,852,LABOSKIIII,Lawyer !Patriot! Activist!,NIGERIAWIDE,3240,674,10142,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
853,853,Ibrahim_bawa02,KWARA STATE: political analyst/ social media communicator/Nupe/member APC/CEO Ibrofat Nig. Ltd..,Abuja,1366,397,7095,110,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election  https://t.co/i0HdycCwKY
854,854,feyibunmi,"Civil Engineer,social critic, an adventurist and a die hard Arsenal fan.",Lagos,961,246,1595,110,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election  https://t.co/i0HdycCwKY
855,855,Babarlorlar,A STRIVING MUSLIM|| ARSENAL,,1096,1099,64783,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
856,856,omobaGureje,"“ASK any wise man what he most desires and he will, more than likely, say ""more wisdom.”",Empire State of mind,2060,2208,10513,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
857,857,UndauntedHALIVY,"Patriot🇳🇬|| @ChelseaFC Fan⚽|| #Academia/#Research/#Law, #Crime & #Justice #Security 📚|| Learning Enthusiast😇|| Politics🌚|| Freelancing Buff👨‍💻",Anywhere 🌍,880,919,7712,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
858,858,IruojeElvis2,,,2037,1103,8328,110,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election  https://t.co/i0HdycCwKY
859,859,muhammaad_a_,Progressive | Serial Entrepreneur | Part Time Researcher.,Abuja/Kano,758,869,18807,110,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election  https://t.co/i0HdycCwKY
860,860,eneyeitech,"Software Engineer l Mobile Web Specialist
RT !== Endorsement",Nigeria,760,180,6058,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
